ii_id,ii_name,ii_name_option,ii_name_time,ii_meshfilename,ii_desc
1562450,Illusion Ninja Legs,Run speed +6.0%,Unlimited,Girl/UNDER/AVA_01_UNDER_36_01_L0.nif,"""Manufactured by Phobos Company. A highly reliable recon toy for some undercover espionage."""
1562401,Illusion Ninja Legs,HP +240,Duration: 7 days,Girl/UNDER/AVA_01_UNDER_36_01_L0.nif,"""Manufactured by Phobos Company. A highly reliable recon toy for some undercover espionage."""
1562411,Illusion Ninja Legs,HP +240,Duration: 30 days,Girl/UNDER/AVA_01_UNDER_36_01_L0.nif,"""Manufactured by Phobos Company. A highly reliable recon toy for some undercover espionage."""
1562421,Illusion Ninja Legs,HP +240,Duration: 90 days,Girl/UNDER/AVA_01_UNDER_36_01_L0.nif,"""Manufactured by Phobos Company. A highly reliable recon toy for some undercover espionage."""
1562431,Illusion Ninja Legs,HP +240,Duration: 1 day,Girl/UNDER/AVA_01_UNDER_36_01_L0.nif,"""Manufactured by Phobos Company. A highly reliable recon toy for some undercover espionage."""
1562441,Illusion Ninja Legs,HP +240,Duration: 365 days,Girl/UNDER/AVA_01_UNDER_36_01_L0.nif,"""Manufactured by Phobos Company. A highly reliable recon toy for some undercover espionage."""
1562451,Illusion Ninja Legs,HP +240,Unlimited,Girl/UNDER/AVA_01_UNDER_36_01_L0.nif,"""Manufactured by Phobos Company. A highly reliable recon toy for some undercover espionage."""
1562500,Shadow Ninja Legs,Run speed +6.0%,Duration: 7 days,Girl/UNDER/AVA_01_UNDER_36_02_L0.nif,"""Manufactured by Phobos Company. A deadly recon toy for some undercover assassination."""
1562510,Shadow Ninja Legs,Run speed +6.0%,Duration: 30 days,Girl/UNDER/AVA_01_UNDER_36_02_L0.nif,"""Manufactured by Phobos Company. A deadly recon toy for some undercover assassination."""
1562520,Shadow Ninja Legs,Run speed +6.0%,Duration: 90 days,Girl/UNDER/AVA_01_UNDER_36_02_L0.nif,"""Manufactured by Phobos Company. A deadly recon toy for some undercover assassination."""
1562530,Shadow Ninja Legs,Run speed +6.0%,Duration: 1 day,Girl/UNDER/AVA_01_UNDER_36_02_L0.nif,"""Manufactured by Phobos Company. A deadly recon toy for some undercover assassination."""
1562540,Shadow Ninja Legs,Run speed +6.0%,Duration: 365 days,Girl/UNDER/AVA_01_UNDER_36_02_L0.nif,"""Manufactured by Phobos Company. A deadly recon toy for some undercover assassination."""
1562550,Shadow Ninja Legs,Run speed +6.0%,Unlimited,Girl/UNDER/AVA_01_UNDER_36_02_L0.nif,"""Manufactured by Phobos Company. A deadly recon toy for some undercover assassination."""
1562501,Shadow Ninja Legs,HP +240,Duration: 7 days,Girl/UNDER/AVA_01_UNDER_36_02_L0.nif,"""Manufactured by Phobos Company. A deadly recon toy for some undercover assassination."""
1562511,Shadow Ninja Legs,HP +240,Duration: 30 days,Girl/UNDER/AVA_01_UNDER_36_02_L0.nif,"""Manufactured by Phobos Company. A deadly recon toy for some undercover assassination."""
1562521,Shadow Ninja Legs,HP +240,Duration: 90 days,Girl/UNDER/AVA_01_UNDER_36_02_L0.nif,"""Manufactured by Phobos Company. A deadly recon toy for some undercover assassination."""
1562531,Shadow Ninja Legs,HP +240,Duration: 1 day,Girl/UNDER/AVA_01_UNDER_36_02_L0.nif,"""Manufactured by Phobos Company. A deadly recon toy for some undercover assassination."""
1562541,Shadow Ninja Legs,HP +240,Duration: 365 days,Girl/UNDER/AVA_01_UNDER_36_02_L0.nif,"""Manufactured by Phobos Company. A deadly recon toy for some undercover assassination."""
1562551,Shadow Ninja Legs,HP +240,Unlimited,Girl/UNDER/AVA_01_UNDER_36_02_L0.nif,"""Manufactured by Phobos Company. A deadly recon toy for some undercover assassination."""
1562600,Proto Guarder,Run speed +6.0%,Duration: 7 days,Girl/UNDER/AVA_01_UNDER_37_01_L0.nif,"""Manufactured by Phobos for the World SF Festival.  Its unique way provides pants and boots in one piece."""
1562610,Proto Guarder,Run speed +6.0%,Duration: 30 days,Girl/UNDER/AVA_01_UNDER_37_01_L0.nif,"""Manufactured by Phobos for the World SF Festival.  Its unique way provides pants and boots in one piece."""
1562620,Proto Guarder,Run speed +6.0%,Duration: 90 days,Girl/UNDER/AVA_01_UNDER_37_01_L0.nif,"""Manufactured by Phobos for the World SF Festival.  Its unique way provides pants and boots in one piece."""
1562630,Proto Guarder,Run speed +6.0%,Duration: 1 day,Girl/UNDER/AVA_01_UNDER_37_01_L0.nif,"""Manufactured by Phobos for the World SF Festival.  Its unique way provides pants and boots in one piece."""
1562640,Proto Guarder,Run speed +6.0%,Duration: 365 days,Girl/UNDER/AVA_01_UNDER_37_01_L0.nif,"""Manufactured by Phobos for the World SF Festival.  Its unique way provides pants and boots in one piece."""
1562650,Proto Guarder,Run speed +6.0%,Unlimited,Girl/UNDER/AVA_01_UNDER_37_01_L0.nif,"""Manufactured by Phobos for the World SF Festival.  Its unique way provides pants and boots in one piece."""
1562601,Proto Guarder,HP +240,Duration: 7 days,Girl/UNDER/AVA_01_UNDER_37_01_L0.nif,"""Manufactured by Phobos for the World SF Festival.  Its unique way provides pants and boots in one piece."""
1562611,Proto Guarder,HP +240,Duration: 30 days,Girl/UNDER/AVA_01_UNDER_37_01_L0.nif,"""Manufactured by Phobos for the World SF Festival.  Its unique way provides pants and boots in one piece."""
1562621,Proto Guarder,HP +240,Duration: 90 days,Girl/UNDER/AVA_01_UNDER_37_01_L0.nif,"""Manufactured by Phobos for the World SF Festival.  Its unique way provides pants and boots in one piece."""
1562631,Proto Guarder,HP +240,Duration: 1 day,Girl/UNDER/AVA_01_UNDER_37_01_L0.nif,"""Manufactured by Phobos for the World SF Festival.  Its unique way provides pants and boots in one piece."""
1562641,Proto Guarder,HP +240,Duration: 365 days,Girl/UNDER/AVA_01_UNDER_37_01_L0.nif,"""Manufactured by Phobos for the World SF Festival.  Its unique way provides pants and boots in one piece."""
1562651,Proto Guarder,HP +240,Unlimited,Girl/UNDER/AVA_01_UNDER_37_01_L0.nif,"""Manufactured by Phobos for the World SF Festival.  Its unique way provides pants and boots in one piece."""
1562700,Omega Guarder,Run speed +6.0%,Duration: 7 days,Girl/UNDER/AVA_01_UNDER_37_02_L0.nif,"""Manufactured by Phobos for the World SF Festival.  Its unique way provides pants and boots in one piece."""
1562710,Omega Guarder,Run speed +6.0%,Duration: 30 days,Girl/UNDER/AVA_01_UNDER_37_02_L0.nif,"""Manufactured by Phobos for the World SF Festival.  Its unique way provides pants and boots in one piece."""
1562720,Omega Guarder,Run speed +6.0%,Duration: 90 days,Girl/UNDER/AVA_01_UNDER_37_02_L0.nif,"""Manufactured by Phobos for the World SF Festival.  Its unique way provides pants and boots in one piece."""
1562730,Omega Guarder,Run speed +6.0%,Duration: 1 day,Girl/UNDER/AVA_01_UNDER_37_02_L0.nif,"""Manufactured by Phobos for the World SF Festival.  Its unique way provides pants and boots in one piece."""
1562740,Omega Guarder,Run speed +6.0%,Duration: 365 days,Girl/UNDER/AVA_01_UNDER_37_02_L0.nif,"""Manufactured by Phobos for the World SF Festival.  Its unique way provides pants and boots in one piece."""
1562750,Omega Guarder,Run speed +6.0%,Unlimited,Girl/UNDER/AVA_01_UNDER_37_02_L0.nif,"""Manufactured by Phobos for the World SF Festival.  Its unique way provides pants and boots in one piece."""
1562701,Omega Guarder,HP +240,Duration: 7 days,Girl/UNDER/AVA_01_UNDER_37_02_L0.nif,"""Manufactured by Phobos for the World SF Festival.  Its unique way provides pants and boots in one piece."""
1562711,Omega Guarder,HP +240,Duration: 30 days,Girl/UNDER/AVA_01_UNDER_37_02_L0.nif,"""Manufactured by Phobos for the World SF Festival.  Its unique way provides pants and boots in one piece."""
1562721,Omega Guarder,HP +240,Duration: 90 days,Girl/UNDER/AVA_01_UNDER_37_02_L0.nif,"""Manufactured by Phobos for the World SF Festival.  Its unique way provides pants and boots in one piece."""
1562731,Omega Guarder,HP +240,Duration: 1 day,Girl/UNDER/AVA_01_UNDER_37_02_L0.nif,"""Manufactured by Phobos for the World SF Festival.  Its unique way provides pants and boots in one piece."""
1562741,Omega Guarder,HP +240,Duration: 365 days,Girl/UNDER/AVA_01_UNDER_37_02_L0.nif,"""Manufactured by Phobos for the World SF Festival.  Its unique way provides pants and boots in one piece."""
1562751,Omega Guarder,HP +240,Unlimited,Girl/UNDER/AVA_01_UNDER_37_02_L0.nif,"""Manufactured by Phobos for the World SF Festival.  Its unique way provides pants and boots in one piece."""
1562800,Dark Summoner Legs,Run speed +4.0%,Duration: 7 days,Girl/UNDER/AVA_01_UNDER_38_01_L0.nif,"""Summon the darkness!"""
1562810,Dark Summoner Legs,Run speed +4.0%,Duration: 30 days,Girl/UNDER/AVA_01_UNDER_38_01_L0.nif,"""Summon the darkness!"""
1562820,Dark Summoner Legs,Run speed +4.0%,Duration: 90 days,Girl/UNDER/AVA_01_UNDER_38_01_L0.nif,"""Summon the darkness!"""
1562830,Dark Summoner Legs,Run speed +4.0%,Duration: 1 day,Girl/UNDER/AVA_01_UNDER_38_01_L0.nif,"""Summon the darkness!"""
1562840,Dark Summoner Legs,Run speed +4.0%,Duration: 365 days,Girl/UNDER/AVA_01_UNDER_38_01_L0.nif,"""Summon the darkness!"""
1562850,Dark Summoner Legs,Run speed +4.0%,Unlimited,Girl/UNDER/AVA_01_UNDER_38_01_L0.nif,"""Summon the darkness!"""
1562801,Dark Summoner Legs,HP +160,Duration: 7 days,Girl/UNDER/AVA_01_UNDER_38_01_L0.nif,"""Summon the darkness!"""
1562811,Dark Summoner Legs,HP +160,Duration: 30 days,Girl/UNDER/AVA_01_UNDER_38_01_L0.nif,"""Summon the darkness!"""
1562821,Dark Summoner Legs,HP +160,Duration: 90 days,Girl/UNDER/AVA_01_UNDER_38_01_L0.nif,"""Summon the darkness!"""
1562831,Dark Summoner Legs,HP +160,Duration: 1 day,Girl/UNDER/AVA_01_UNDER_38_01_L0.nif,"""Summon the darkness!"""
1562841,Dark Summoner Legs,HP +160,Duration: 365 days,Girl/UNDER/AVA_01_UNDER_38_01_L0.nif,"""Summon the darkness!"""
1562851,Dark Summoner Legs,HP +160,Unlimited,Girl/UNDER/AVA_01_UNDER_38_01_L0.nif,"""Summon the darkness!"""
1562900,Fire Summoner Legs,Run speed +4.0%,Duration: 7 days,Girl/UNDER/AVA_01_UNDER_38_02_L0.nif,"""Summon the fire of anguish!"""
1562910,Fire Summoner Legs,Run speed +4.0%,Duration: 30 days,Girl/UNDER/AVA_01_UNDER_38_02_L0.nif,"""Summon the fire of anguish!"""
1562920,Fire Summoner Legs,Run speed +4.0%,Duration: 90 days,Girl/UNDER/AVA_01_UNDER_38_02_L0.nif,"""Summon the fire of anguish!"""
1562930,Fire Summoner Legs,Run speed +4.0%,Duration: 1 day,Girl/UNDER/AVA_01_UNDER_38_02_L0.nif,"""Summon the fire of anguish!"""
1562940,Fire Summoner Legs,Run speed +4.0%,Duration: 365 days,Girl/UNDER/AVA_01_UNDER_38_02_L0.nif,"""Summon the fire of anguish!"""
1562950,Fire Summoner Legs,Run speed +4.0%,Unlimited,Girl/UNDER/AVA_01_UNDER_38_02_L0.nif,"""Summon the fire of anguish!"""
1562901,Fire Summoner Legs,HP +160,Duration: 7 days,Girl/UNDER/AVA_01_UNDER_38_02_L0.nif,"""Summon the fire of anguish!"""
1562911,Fire Summoner Legs,HP +160,Duration: 30 days,Girl/UNDER/AVA_01_UNDER_38_02_L0.nif,"""Summon the fire of anguish!"""
1562921,Fire Summoner Legs,HP +160,Duration: 90 days,Girl/UNDER/AVA_01_UNDER_38_02_L0.nif,"""Summon the fire of anguish!"""
1562931,Fire Summoner Legs,HP +160,Duration: 1 day,Girl/UNDER/AVA_01_UNDER_38_02_L0.nif,"""Summon the fire of anguish!"""
1562941,Fire Summoner Legs,HP +160,Duration: 365 days,Girl/UNDER/AVA_01_UNDER_38_02_L0.nif,"""Summon the fire of anguish!"""
1562951,Fire Summoner Legs,HP +160,Unlimited,Girl/UNDER/AVA_01_UNDER_38_02_L0.nif,"""Summon the fire of anguish!"""
1563500,MVPD Legs,Run speed +4.0%,Duration: 7 days,Girl/UNDER/AVA_01_UNDER_39_01_L0.nif,"""Great for chasing enemies!"""
1563510,MVPD Legs,Run speed +4.0%,Duration: 30 days,Girl/UNDER/AVA_01_UNDER_39_01_L0.nif,"""Great for chasing enemies!"""
1563520,MVPD Legs,Run speed +4.0%,Duration: 90 days,Girl/UNDER/AVA_01_UNDER_39_01_L0.nif,"""Great for chasing enemies!"""
1563530,MVPD Legs,Run speed +4.0%,Duration: 1 day,Girl/UNDER/AVA_01_UNDER_39_01_L0.nif,"""Great for chasing enemies!"""
1563540,MVPD Legs,Run speed +4.0%,Duration: 365 days,Girl/UNDER/AVA_01_UNDER_39_01_L0.nif,"""Great for chasing enemies!"""
1563550,MVPD Legs,Run speed +4.0%,Unlimited,Girl/UNDER/AVA_01_UNDER_39_01_L0.nif,"""Great for chasing enemies!"""
1563501,MVPD Legs,HP +160,Duration: 7 days,Girl/UNDER/AVA_01_UNDER_39_01_L0.nif,"""Great for chasing enemies!"""
1563511,MVPD Legs,HP +160,Duration: 30 days,Girl/UNDER/AVA_01_UNDER_39_01_L0.nif,"""Great for chasing enemies!"""
1563521,MVPD Legs,HP +160,Duration: 90 days,Girl/UNDER/AVA_01_UNDER_39_01_L0.nif,"""Great for chasing enemies!"""
1563531,MVPD Legs,HP +160,Duration: 1 day,Girl/UNDER/AVA_01_UNDER_39_01_L0.nif,"""Great for chasing enemies!"""
1563541,MVPD Legs,HP +160,Duration: 365 days,Girl/UNDER/AVA_01_UNDER_39_01_L0.nif,"""Great for chasing enemies!"""
1563551,MVPD Legs,HP +160,Unlimited,Girl/UNDER/AVA_01_UNDER_39_01_L0.nif,"""Great for chasing enemies!"""
1563600,Condor Legs,Run speed +4.0%,Duration: 7 days,Girl/UNDER/AVA_01_UNDER_39_02_L0.nif,"""Makes you jump higher, like almost you are flying..."""
1563610,Condor Legs,Run speed +4.0%,Duration: 30 days,Girl/UNDER/AVA_01_UNDER_39_02_L0.nif,"""Makes you jump higher, like almost you are flying..."""
1563620,Condor Legs,Run speed +4.0%,Duration: 90 days,Girl/UNDER/AVA_01_UNDER_39_02_L0.nif,"""Makes you jump higher, like almost you are flying..."""
1563630,Condor Legs,Run speed +4.0%,Duration: 1 day,Girl/UNDER/AVA_01_UNDER_39_02_L0.nif,"""Makes you jump higher, like almost you are flying..."""
1563640,Condor Legs,Run speed +4.0%,Duration: 365 days,Girl/UNDER/AVA_01_UNDER_39_02_L0.nif,"""Makes you jump higher, like almost you are flying..."""
1563650,Condor Legs,Run speed +4.0%,Unlimited,Girl/UNDER/AVA_01_UNDER_39_02_L0.nif,"""Makes you jump higher, like almost you are flying..."""
1563601,Condor Legs,HP +160,Duration: 7 days,Girl/UNDER/AVA_01_UNDER_39_02_L0.nif,"""Makes you jump higher, like almost you are flying..."""
1563611,Condor Legs,HP +160,Duration: 30 days,Girl/UNDER/AVA_01_UNDER_39_02_L0.nif,"""Makes you jump higher, like almost you are flying..."""
1563621,Condor Legs,HP +160,Duration: 90 days,Girl/UNDER/AVA_01_UNDER_39_02_L0.nif,"""Makes you jump higher, like almost you are flying..."""
1563631,Condor Legs,HP +160,Duration: 1 day,Girl/UNDER/AVA_01_UNDER_39_02_L0.nif,"""Makes you jump higher, like almost you are flying..."""
1563641,Condor Legs,HP +160,Duration: 365 days,Girl/UNDER/AVA_01_UNDER_39_02_L0.nif,"""Makes you jump higher, like almost you are flying..."""
1563651,Condor Legs,HP +160,Unlimited,Girl/UNDER/AVA_01_UNDER_39_02_L0.nif,"""Makes you jump higher, like almost you are flying..."""
1563602,Sergeant Legs,Run speed +4.0%,Duration: 7 days,Girl/UNDER/AVA_01_UNDER_39_03_L0.nif,"""Enables fast movement during tactical combat."""
1563612,Sergeant Legs,Run speed +4.0%,Duration: 30 days,Girl/UNDER/AVA_01_UNDER_39_03_L0.nif,"""Enables fast movement during tactical combat."""
1563622,Sergeant Legs,Run speed +4.0%,Duration: 90 days,Girl/UNDER/AVA_01_UNDER_39_03_L0.nif,"""Enables fast movement during tactical combat."""
1563632,Sergeant Legs,Run speed +4.0%,Duration: 1 day,Girl/UNDER/AVA_01_UNDER_39_03_L0.nif,"""Enables fast movement during tactical combat."""
1563642,Sergeant Legs,Run speed +4.0%,Duration: 365 days,Girl/UNDER/AVA_01_UNDER_39_03_L0.nif,"""Enables fast movement during tactical combat."""
1563652,Sergeant Legs,Run speed +4.0%,Unlimited,Girl/UNDER/AVA_01_UNDER_39_03_L0.nif,"""Enables fast movement during tactical combat."""
1563603,Sergeant Legs,HP +160,Duration: 7 days,Girl/UNDER/AVA_01_UNDER_39_03_L0.nif,"""Enables fast movement during tactical combat."""
1563613,Sergeant Legs,HP +160,Duration: 30 days,Girl/UNDER/AVA_01_UNDER_39_03_L0.nif,"""Enables fast movement during tactical combat."""
1563623,Sergeant Legs,HP +160,Duration: 90 days,Girl/UNDER/AVA_01_UNDER_39_03_L0.nif,"""Enables fast movement during tactical combat."""
1563633,Sergeant Legs,HP +160,Duration: 1 day,Girl/UNDER/AVA_01_UNDER_39_03_L0.nif,"""Enables fast movement during tactical combat."""
1563643,Sergeant Legs,HP +160,Duration: 365 days,Girl/UNDER/AVA_01_UNDER_39_03_L0.nif,"""Enables fast movement during tactical combat."""
1563653,Sergeant Legs,HP +160,Unlimited,Girl/UNDER/AVA_01_UNDER_39_03_L0.nif,"""Enables fast movement during tactical combat."""
1563900,Santa's Guardian Legs,Run speed +4.0%,Duration: 7 days,Girl/UNDER/AVA_01_UNDER_40_01_L0.nif,"""I guess, they don't mind the cold."""
1563910,Santa's Guardian Legs,Run speed +4.0%,Duration: 30 days,Girl/UNDER/AVA_01_UNDER_40_01_L0.nif,"""I guess, they don't mind the cold."""
1563920,Santa's Guardian Legs,Run speed +4.0%,Duration: 90 days,Girl/UNDER/AVA_01_UNDER_40_01_L0.nif,"""I guess, they don't mind the cold."""
1563930,Santa's Guardian Legs,Run speed +4.0%,Duration: 1 day,Girl/UNDER/AVA_01_UNDER_40_01_L0.nif,"""I guess, they don't mind the cold."""
1563940,Santa's Guardian Legs,Run speed +4.0%,Duration: 365 days,Girl/UNDER/AVA_01_UNDER_40_01_L0.nif,"""I guess, they don't mind the cold."""
1563950,Santa's Guardian Legs,Run speed +4.0%,Unlimited,Girl/UNDER/AVA_01_UNDER_40_01_L0.nif,"""I guess, they don't mind the cold."""
1563901,Santa's Guardian Legs,HP +160,Duration: 7 days,Girl/UNDER/AVA_01_UNDER_40_01_L0.nif,"""I guess, they don't mind the cold."""
1563911,Santa's Guardian Legs,HP +160,Duration: 30 days,Girl/UNDER/AVA_01_UNDER_40_01_L0.nif,"""I guess, they don't mind the cold."""
1563921,Santa's Guardian Legs,HP +160,Duration: 90 days,Girl/UNDER/AVA_01_UNDER_40_01_L0.nif,"""I guess, they don't mind the cold."""
1563931,Santa's Guardian Legs,HP +160,Duration: 1 day,Girl/UNDER/AVA_01_UNDER_40_01_L0.nif,"""I guess, they don't mind the cold."""
1563941,Santa's Guardian Legs,HP +160,Duration: 365 days,Girl/UNDER/AVA_01_UNDER_40_01_L0.nif,"""I guess, they don't mind the cold."""
1563951,Santa's Guardian Legs,HP +160,Unlimited,Girl/UNDER/AVA_01_UNDER_40_01_L0.nif,"""I guess, they don't mind the cold."""
1564000,Santa's Helper Legs,Run speed +4.0%,Duration: 7 days,Girl/UNDER/AVA_01_UNDER_40_02_L0.nif,"""Won't keep you warm."""
1564010,Santa's Helper Legs,Run speed +4.0%,Duration: 30 days,Girl/UNDER/AVA_01_UNDER_40_02_L0.nif,"""Won't keep you warm."""
1564020,Santa's Helper Legs,Run speed +4.0%,Duration: 90 days,Girl/UNDER/AVA_01_UNDER_40_02_L0.nif,"""Won't keep you warm."""
1564030,Santa's Helper Legs,Run speed +4.0%,Duration: 1 day,Girl/UNDER/AVA_01_UNDER_40_02_L0.nif,"""Won't keep you warm."""
1564040,Santa's Helper Legs,Run speed +4.0%,Duration: 365 days,Girl/UNDER/AVA_01_UNDER_40_02_L0.nif,"""Won't keep you warm."""
1564050,Santa's Helper Legs,Run speed +4.0%,Unlimited,Girl/UNDER/AVA_01_UNDER_40_02_L0.nif,"""Won't keep you warm."""
1564001,Santa's Helper Legs,HP +160,Duration: 7 days,Girl/UNDER/AVA_01_UNDER_40_02_L0.nif,"""Won't keep you warm."""
1564011,Santa's Helper Legs,HP +160,Duration: 30 days,Girl/UNDER/AVA_01_UNDER_40_02_L0.nif,"""Won't keep you warm."""
1564021,Santa's Helper Legs,HP +160,Duration: 90 days,Girl/UNDER/AVA_01_UNDER_40_02_L0.nif,"""Won't keep you warm."""
1564031,Santa's Helper Legs,HP +160,Duration: 1 day,Girl/UNDER/AVA_01_UNDER_40_02_L0.nif,"""Won't keep you warm."""
1564041,Santa's Helper Legs,HP +160,Duration: 365 days,Girl/UNDER/AVA_01_UNDER_40_02_L0.nif,"""Won't keep you warm."""
1564051,Santa's Helper Legs,HP +160,Unlimited,Girl/UNDER/AVA_01_UNDER_40_02_L0.nif,"""Won't keep you warm."""
1564100,Lush School Stockings,Run speed +4.0%,Duration: 7 days,Girl/UNDER/AVA_JPN12_UNDER_01_01_L0.nif,"""Manufactured by Phobos. A lush uniform for the daily school."""
1564110,Lush School Stockings,Run speed +4.0%,Duration: 30 days,Girl/UNDER/AVA_JPN12_UNDER_01_01_L0.nif,"""Manufactured by Phobos. A lush uniform for the daily school."""
1564120,Lush School Stockings,Run speed +4.0%,Duration: 90 days,Girl/UNDER/AVA_JPN12_UNDER_01_01_L0.nif,"""Manufactured by Phobos. A lush uniform for the daily school."""
1564130,Lush School Stockings,Run speed +4.0%,Duration: 1 day,Girl/UNDER/AVA_JPN12_UNDER_01_01_L0.nif,"""Manufactured by Phobos. A lush uniform for the daily school."""
1564140,Lush School Stockings,Run speed +4.0%,Duration: 365 days,Girl/UNDER/AVA_JPN12_UNDER_01_01_L0.nif,"""Manufactured by Phobos. A lush uniform for the daily school."""
1564150,Lush School Stockings,Run speed +4.0%,Unlimited,Girl/UNDER/AVA_JPN12_UNDER_01_01_L0.nif,"""Manufactured by Phobos. A lush uniform for the daily school."""
1564101,Lush School Stockings,HP +160,Duration: 7 days,Girl/UNDER/AVA_JPN12_UNDER_01_01_L0.nif,"""Manufactured by Phobos. A lush uniform for the daily school."""
1564111,Lush School Stockings,HP +160,Duration: 30 days,Girl/UNDER/AVA_JPN12_UNDER_01_01_L0.nif,"""Manufactured by Phobos. A lush uniform for the daily school."""
1564121,Lush School Stockings,HP +160,Duration: 90 days,Girl/UNDER/AVA_JPN12_UNDER_01_01_L0.nif,"""Manufactured by Phobos. A lush uniform for the daily school."""
1564131,Lush School Stockings,HP +160,Duration: 1 day,Girl/UNDER/AVA_JPN12_UNDER_01_01_L0.nif,"""Manufactured by Phobos. A lush uniform for the daily school."""
1564141,Lush School Stockings,HP +160,Duration: 365 days,Girl/UNDER/AVA_JPN12_UNDER_01_01_L0.nif,"""Manufactured by Phobos. A lush uniform for the daily school."""
1564151,Lush School Stockings,HP +160,Unlimited,Girl/UNDER/AVA_JPN12_UNDER_01_01_L0.nif,"""Manufactured by Phobos. A lush uniform for the daily school."""
